rev_ID,drugName,condition,review,rating,date,usefulCount
138795,Phentermine,Weight Loss,"""I just started taking phentermine yesterday 2/8/2011.  When I weighed myself yesterday morning the scale said 273.0 I took the pill and my appetite was completely gone. I ate a very small breakfast and had to force myself to eat anything for lunch.  When dinner came I wasn&#039;t hungry but I figured I should eat something.  I drank 9 bottles of water because my mouth was so dry.  I didn&#039;t have any issues sleeping and I didn&#039;t notice any change in my energy level. When I woke up this morning I headed straight to the scale and I&#039;d already lost 3lbs. The scale said 270.8.  I&#039;m very excited and super motivated to continue.""",10,40583,1
81848,Liraglutide,Weight Loss,"""I have had a great experience with Sandexa. My doctor is the best in the world too and monitors me very closely.  I have lost 26 pounds so far and now fitting into clothes I have been able to wear for over nine years.  I have had a little bit of constipation but I take a stool softener every other day and I am fine.  I am working with my doctor to ensure I do not get high blood pressure or diabetes because I already have kidney problems.   Great medication and thanks so much to my doctor for recommending it.""",10,42771,23
164989,Phentermine / topiramate,Weight Loss,"""I started taking taking Q in February of 2015.  When my endocrinologist and I began my plan for this weight lost I was at 350lbs.  I followed all his recommendation and guidelines.  I even joined a gym and started working out 5 dayds a week for 2 hours a day.  Cut out the sweets, sugary drinks.  I admit it was hard but like he told me I could have them here and there as a reward for achieving goals I set and reached.  He was right.  I go back to see him this September 2015 and I can&#039;t wait to see his face when I weight in.  I got on my scale and it said I&#039;m now at 297.5lbs.    Not only am I&#039;m proud of the work but this medication does work.  I was really skeptical at first and wanted the weight lost surgery. But now I&#039;m so glad I didn&#039;t.""",9,42254,68
164914,Phentermine / topiramate,Weight Loss,"""I think I made a post a long time ago about my experience with topiramate. But I can&#039;t recall if I did or not. Anyway. I was prescribed topiramate for my migraines. At first it was all good my migraines were handled well and I lost 30 lbs in 4 months. It&#039;s now 2 years later. I&#039;ve experienced multiple side affects. My fingers tingle. My hands shake. I frequently feel as if I can&#039;t speak , like everything I want to say is on the tip of my tongue. I think of what I&#039;m going to say and it comes out jumbled . When I started i weighed 238 I was at one point 207. I&#039;d never been so &quot;small&quot;. Losing weight so quick didn&#039;t make me feel good. Ive been off it for a month and now weigh 240.. maybe it was worth it ..""",2,42525,5
76668,Lorcaserin,Weight Loss,"""Started 2 months ago and I lost 10 pounds in the first month, the second month I lost 4.6 pounds. I have combined the pill with dieting something small every 2-3 hours and a decent size meal like chicken and rice 2 hours before my workouts. I like belviq and would do it again. I started off at 181.00 and now I&#039;m down to 165.9""",10,42816,27
185445,Saxenda,Weight Loss,"""I&#039;ve now been on this medication for 8 weeks. I&#039;ve lost 20lbs. No side effects except dry mouth sometimes and being tired sometimes. The weight is just falling off of me. I look great again. I will continue this drug until I lost another 20lbs. I&#039;ve tried a lot of medications for weight loss and non worked. This is actually working. My insurance covers most of the fee. Have your doctor call in the needles also and you get those cheaper.""",10,42902,8
4601,Belviq,Weight Loss,"""I&#039;m starting today and scared out of my mind reading all of these reviews. My Dr recommended 4 diet pills that are FDA approved. i just picked this one based on price. I got the 14 day free trial and its 75 $ a month, minus the 25$ coupon, so 50 $ is basically what I spend on fast food. But I&#039;m praying to God that I don&#039;t get heart issues or end up in the hospital.  pray for me!""",10,42282,56
55188,Bupropion / naltrexone,Obesity,"""Started contrave 2/4/16  I felt dizzy, tired,headaches, I can&#039;t concentrate,  I&#039;m hoping it goes away because I spent  200 $ insurance didn&#039;t cover it I&#039;m 44 weight 209 5 ft I need it to work to be healthier. .......""",1,42408,12
39286,Contrave,Weight Loss,"""Update from my 3/5/17 post. 
So it has been one week since I started Contrave.  I have lost 9 lbs and I am very happy!  I am not craving sweets or junk food at all. My energy level is good although I haven&#039;t started any exercise yet, waiting until upper respiratory  infection is completely gone.( nothing to do with Contrave). 
Making sure to drink a lot of water everyday.  After day 4, had some constipation  issues but I just added some prunes to my oatmeal, and problem solved.  Definitely eating smaller amounts of good food because my mind is telling me I&#039;m done. I like that a lot!
Today I will begin taking 2. Hoping things remain the same, I&#039;m a little nervous reading the side effects that some others are having after increasing dose.""",9,42802,37
46085,Phendimetrazine,Obesity,"""I started taking it 2 weeks ago through Medicenter weight loss clinic and I lost 9.6lbs the 1st week and 4.8 this week.  I have a lot of energy which is helping me to exercise again. I have never been someone who takes medication so this is very hard for me but the results are on the scale.  I am hoping to lose another 30lbs over the next 2 months and then get off the pills and head back to Weight Watchers for the last 15!""",8,39547,63
145691,Qsymia,Weight Loss,"""Started taking this when I found out I inherited my Dad&#039;s crazy cholesterol issues.  I was only mildly overweight at 5&#039;7&quot; and 170lbs.  In the past 6 months I&#039;ve dropped down to 140lbs without changing anything.  Stayed on the lowest dose.  Only side effect is tingling in hands now and then.  Cholesterol issues are now gone and I get non stop questions about this medication.  I can&#039;t say anything bad about it.  If you don&#039;t have a secondary condition where you insurance will help pay for it, it is quite pricey however.""",10,42229,36
82257,Liraglutide,Obesity,"""Hi,
I stopped drinking and started the Saxenda 90 days ago.  I have lost 25lbs and I feel great.  Initially I had zero appetite, it has come back slightly and I find that I am not interested in full meals at all. 

This has been an amazing journey.  I am within 15lbs of my goal weight!

YEAH!!""",10,42286,16
39072,Contrave,Obesity,"""Starting my third month on this medication to control my eating habits in order to lose weight. I started at 183 lbs.  I weighed in this morning at 180.6 lbs. The bupropion part has helped my mood and attitude, but I see no change in inappropriate eating or cravings/desire for pizza, ice cream, etc. I pay $90 plus tax a month.""",1,42874,11
127685,Phentermine,Weight Loss,"""I originally started this on January 8, 2016 at a weight of 223 lbs. and ended it sometime around August 2016. I started with 15mg and increased to 30mg then decreased to come off of it. I lost over 60 pounds during that time and then lost a little more after coming off of the medication. I maintained my weight with a 5 lb fluctuation. Just recently (Feb. 2017) I was put back on the medication to help me drop weight before possible surgery. I was instantly put on 30mg. I started at 160 lbs and as of today I&#039;m at 145 lbs. The goal is to be at 130-135 lbs. 

I haven&#039;t had any bad side affects other than random bursts of energy, dry mouth, the nasty taste in my mouth, And the lack of bowel movements.""",8,42834,35
128519,Phentermine,Obesity,"""I started phentermine on 7/24/15 at 379.5lbs. Today I weighed in at 363. For a total loss of 16.5lbs in 7 days. The first day I was extremely nauseous, highly energetic, cranky and had dry mouth. The dry mouth and crankiness went away after the first day. I generally eat 2-300 calories and a 300 calorie protein shake with 52g of protein. I supplement with various vitamins and work out. I am hoping to lose another 10 in the next month. Overall I am not even slightly hungry although my disgust for food is starting to wain. Example of meal: Half a piece of cheese, one turkey slice, half a cracker; then I am done. Hoping I can tolerate 2 protein shakes by next week. Working great so far.""",10,42215,13
81533,Liraglutide,Weight Loss,"""It took me months to build up to my current dose of 1.2, but I tolerate it really well now, and would encourage those who find the side effects tough, to just click up a little bit every week to give your body a chance to get used to it.  I also take mid afternoon which seems to be a great time for me as I don&#039;t overeat at dinner or snack in the evening anymore.""",10,42974,13
39275,Contrave,Obesity,"""UPDATE..SW 259 as of 2/27 CW 255.  Today is 3/13 CW 249, yes this is correct. I can&#039;t believe the scale. I am a shame to admit I still haven&#039;t incorporated exercise. For those who are reading this and can&#039;t decide based on these comments. You need to try it yourself, I was so afraid to try it after reading what people were experiencing with the symptoms. I have no symptoms and I am doing 2 pills in the morning and 1 at night. My insurance covered it so I only paid $30.00 with coupon for a 120 pills. My doctor called and schedule a 6 week follow up appointment to see if its working. We&#039;re aiming for 5% OF MY BODY WEIGHT in 6 weeks. At this rate I will have surpass that goal. If this pill did not work for me, my next option was surgery""",9,42807,79
165163,Phentermine / topiramate,Weight Loss,"""I&#039;ve been taking 50mg Topamax twice daily and 30mg of Phentermine once in the morning for about a year now. The dosages are low and weight loss has been gradual but I am very happy with the combination. I was instructed originally to take 15mg Phentermine in the morning and a second capsule before 3pm but it really affected my ability to get to sleep at night and I didn&#039;t feel like I needed it mid day. 

I&#039;m not thrilled about the foggy memory and problems putting together words the Topamax seems to cause from time to time, but it has been well worth it. I also experienced some hair loss after upping my dose of Topamax but it resolved after a few weeks. 

In all, I&#039;ve list about 70 pounds this last year with diet and exercise.""",9,42203,16
128169,Phentermine,Obesity,"""I am 46/F/305 lbs......I just started premiere weight loss center yesterday.I am doing 500 cal right now, phentermine 37.5 daily, and get weekly b-complex injections......I tried this back in 2011, had great success, lost 60lbs in about 4 months.....due to a shoulder injury and surgery, had to stop...was layed up for 18 months, ugh......then I changed jobs, got divorce...life got in the way, lol. So today is my first day back on it...the phen has started working immediately already...I&#039;m having to force myself to eat...I think I&#039;m going to try some high protein, low cal shakes....easier for my lifestyle as well....I&#039;m in the nursing field and always on the go. I hate water, but love Dt coke...will check in after 1st weigh in 4/22!!!""",10,42476,6
127502,Phentermine,Weight Loss,"""I started on this medication back in February of 2017.  I weighed in at 219 +/-.

I had a few side effects [constipation slight] took some over the counter medicine and all is good.  I didn&#039;t see anything at first, it took about 1 1/2 months.  But to date I have lost 31 lbs.  I don&#039;t really notice it looking at myself [I rarely do, as I have been disgusted with my weight issues and how I just really let myself go] but different co-workers noticed that my face was thinner.  Then I noticed that my tops were looking like I was drowning.  All in all, this has been a positive, and I would recommend.  Thank you~""",9,42981,14
40038,Contrave,Obesity,"""So far so good! Day two on contrave and I&#039;m already down 4lbs. No side effects at all except I get fuller faster. Plus doctor gave me a little tip to not drink any carbination drinks while on it cause carbination makes ur tummy swell. I&#039;m one full week off carbonated drinks and before I started I lost 5lbs. So in one week I&#039;m down 6lbs! Drink lots and lots of water""",10,42132,33
164981,Phentermine / topiramate,Obesity,"""I started Qsymia on December 1, 2015 and so far I am down 25 pounds. This medication has curbed my appetite immensely and has completely changed the way I look at food. Now I eat to live, I don&#039;t live to eat. I do have dry mouth and some occasional tingling in my feet, but nothing too bothersome. I also get some constipation, but I have GI issues from multiple auto-immune diseases, so that side effect kind of counteracts that in my favor. The only complaint is that my insurance doesn&#039;t cover it, so my current dosage runs about $130 per month; however, that a small price to pay to lose the weight. The weight loss is strictly the change in diet so far, as I really haven&#039;t gotten back to an exercise regimen yet.""",9,42405,25
127579,Phentermine,Weight Loss,"""I started Phentermine 3 weeks ago after the doc advised me that my BMI classified me as &quot;obese.&quot;  Many people would probably not consider me &quot;obese&quot; in the traditional sense.  I am 6&#039;1, male, and three weeks ago I weighed in at 228 pounds.  Today, I am down to 207 pounds.  I work out with a trainer 3 times a week (but also did this before going on Phentermine, and was hitting a plateau). I am trying to get down to 185 and will probably hit it by September.  Question for everyone: My appetite completely disappeared the first three weeks, but it has now slowly started coming back ONLY in the evening (usually around 8 or 9pm).  Has anyone else experienced the hunger returning in the evenings at this stage?""",10,42938,10
39644,Contrave,Obesity,"""I am 5&#039;4&#039; female. My starting weight was 217 lbs.  I have been using  contrave for 3 weeks now.  My current weight is 200.  I was experiencing really bad headaches for the first week and went away.  I did notice my mood is a lot better. I&#039;m more relaxed.  I sleep all night.  Before I had insomnia.  I  had the hardest time going to sleep, so that would lead my having a drink at night or take some sort of sleep aid.  I would also wake 2-3 times a night and stay up at least an hour each time.  Now I sleep all night and have not had to drink or take any sleep aids. The only complaint I have is the constipation.""",7,42387,14
100819,Orlistat,Obesity,"""Hi I&#039;ve been on orlistat now for 4 weeks had my first weigh in today as I didn&#039;t want to get weighed until I went bk to GP. I have lost 22lb it&#039;s fantastic so pleased.  I have a bit more to go. I have experienced some side effects loose stools lol but if u put the hard work in it pays off onwards and upwards""",10,42356,15
37960,Adipex-P,Obesity,"""I&#039;ve been on adipex for 11 months now and I&#039;ve dropped 117 pounds! I didn&#039;t exercise only took the pill and cut out everything bad (even though it taste good, doesn&#039;t always make it healthy for you) eating wise. Sugar, flour, bread, pastas, FASTFOOD, and even eating after a certain time. I started eating healthy snacks every two hours, ( egg whites, cottage cheese, bag of steamers vegetables, lots of chicken, belvita snacks, carrots and peanut butter etc,and drinking lots of water! Do this and I promise you&#039;ll drop weight immediately.""",10,42866,55
54521,Bupropion / naltrexone,Weight Loss,"""I have been taking contrave for about 5 weeks now. I am 5&#039;2&quot;, my starting weight was 188 and I am now 20 pounds down. 3 pounds away from my pre pregnancy of 165, hoping to lose around 15-20 more. So far this medication is working amazing. I take my doses at night, unfortunately I cannot take them during the day due to nausea but that is about the only side affect I have gotten.""",8,42918,1
185806,Saxenda,Obesity,"""When I started a week ago I was 294 and I%u2019m 5%u201910. I was nervous about the needle but the truth is you can hardly feel it, it%u2019s that thin. I started at .6 and after a few days I went up to 1.2. The other day I tried to go to 1.8 but I had a serious stomach ache all night long so I went back to 1.2. At 1.2 the side effects are mild. Headaches, a little nausea, slight rough throat and fatigue. I have lost 10 pounds in this week with minimal exercise, perhaps 10/15 minutes on the elliptical a night and some free weights. I%u2019m in love with this product. I have ZERO appetite. I have to force myself to eat and even then end up eating two bites and throwing the rest away. I%u2019m very hopeful this is the motivation I needed and it continues to work.""",8,42291,23
38042,Adipex-P,Obesity,"""Excellent experience so far, was on for 2 1/2 months and lost ~30 lbs.  Really HELPS you control your food intake.  You can push through and eat though, but its much much much easier to control yourself when you know you should stop eating but have that bottomless pit feeling in your stomach, or if you are just someone that eats when bored or emotional.""",10,42487,55
54926,Bupropion / naltrexone,Weight Loss,"""Ok, so today is the 1st day I have tried this medication. I had a protein shake for breakfast and I have not wanted anything else. I have not been hungry nor have I craved any sweets! This is a good thing! I really hope this continues. :-)""",8,42671,31
54473,Bupropion / naltrexone,Weight Loss,"""Day 1 morning was fine.  By 2 pm I had a miserable headache.  Went home got straight in bed and didn&#039;t wake up for 12 hours.  Day 2 I took pill in morning again, felt light-headed all day and got dull headache by end of day.  Day 3 I took pill in morning and by noontime, OMG - I felt horrible and went to bed.  I haven&#039;t had another pill since day 3 and it&#039;s now Day 6 and I&#039;m still feeling miserable.  I just want this medicine out of my body.""",1,42983,12
82371,Liraglutide,Obesity,"""I&#039;m very tall and very overweight. Six months on a controlled diet and exercise program yielded no results. My doctor put me on Victoza, suspecting some sort of metabolism issue (fasting blood sugar was a constant 101 for several years). Starting dose of 0.6 gave me a 20 minute headache each morning and left me lethargic. It got better in a week, upped to 1.2, same thing started. 20 minute headache, no energy. Again, it got better each day. Hit maintenance level of 1.8 and the weight began pouring off me at roughly a pound a day! A very effective appetite suppressant and my fasting blood sugar averages 91 now.""",10,41449,124
138904,Phentermine,Obesity,"""I just started the pill (phentermine 37.50) a week ago. I love that I don&#039;t feel hungry. I don&#039;t have any side effects other than a dry mouth.  I do have high blood pressure and my pressure has been fine.  I take it first thing in the morning so that it won&#039;t keep me up at night.  I started at 200lbs and I am 5&#039;7&quot; and now I am 192.5 pounds, a loss of 7.5lbs in 1 week.  I do work out about 4 times a week and I just started to eat more salads and I still do eat pizza once in a while.  My appetite has really decreased and sometime I have to make myself eat. I still drink red wine twice a week. I am trying to reach 140lbs.  I will continue to post to this site.  I drink water all the time but I need to anyway.""",10,40299,17
76759,Lorcaserin,Weight Loss,"""Thank you to those of you that mentioned that Belviq takes more than a few days to reach peak performance. I guess when you think about it, since it works on serotonin, most medications like that take a couple of weeks to start really working.  I was on it 4-5 days and was still craving things and was mad. I noticed today when I got up that I was not wanting to eat until like 1:30 pm.
If you can say anymore about that, it would be helpful. thanks""",5,42534,15
128137,Phentermine,Obesity,"""I started Adipex 37.5 a week ago today 04-07-2016 and I have gained 3 pounds??? I don&#039;t understand why it&#039;s not working I&#039;m using my fitness pal to help track my meals but the most I get out of these is a headache and I&#039;m very moody. I called my doctor but today is Saturday to see why I haven&#039;t been so successful as the others that I have been reading about my start date was 268.5 when I weighed myself today and 272 I&#039;m so disappointed I paid $100 for the pills in Detroit, Michigan and my repeat visits are $75.
I am not hungry but very gasy. I eat 3 meals per day and have not worked out yet.""",1,42498,21
39867,Contrave,Obesity,"""I have been taking this medication for approximately l month  and have lost  23 pounds.  Have not had to take the tablet at night because I am not hungry.  I do have a little more energy but am having trouble with sleep.  It did cause me to have severe constipation.  My doctor told me to take pericolace. It is very expensive so I bought the cheaper equivalent.  I take one in the AM and 1 in the PM.  I take a bundle of medications which also cause constipation, tiredness, sleepiness, drowsiness.  So, I don&#039;t think the Contrave is  the problem, but it did add to it. I do forget to eat and am worried about getting enough protein. So, I bought ENSURE.  I seem to have more energy and forget to eat because I am not hungry.""",10,42259,25
81736,Liraglutide,Weight Loss,"""Hello Friends,
Well this is my 2nd day on Saxenda and all is well. This is not my first time around the bush, I am a young at heart 61 year old. I tried many many weight loss aids over the years. Victoza, powders, etc..... 
But something happened to me yesterday when I took my first dose of Saxenda, I got a tingling feeling that went all over my body. Which was very surprising to me. My beginning weight is 218.0 and I&#039;m praying that  I can loose 75 lbs that would be a dream come true. I&#039;ll be 143 my goal weight. I noticed the weight made me get chicken neck, and my eye lids started drooping over my eyes. That made my sad, I want to get healthier I started walking and eating better so hopefully this time I can make it! Please wish me luck &lt;3""",6,42854,8
4519,Belviq,Weight Loss,"""I&#039;ve been taking Belviq for 1 week, I haven&#039;t lost any weight yet. I do believe it&#039;s helping me not crave sweets! I have a major sweet tooth &amp; after 1 day on Belviq I have had no cravings for the sweets. I do have dry mouth so drinking a lot of water which is a +! Also I&#039;m very tired, it&#039;s all I can do to get through work. Hoping I start to feel better, I can&#039;t take much more of this tiredness. I hope I start seeing the scale go down.""",6,42483,16
4786,Belviq,Weight Loss,"""I started this medication over 2 weeks ago and I have lost 12lbs. The only side effects I&#039;ve experienced are occasional headaches here and there, but Advil cleared that up. Changed my diet and definitely not having cravings any more,  so much that my boyfriend bought me a donut and I told him no thanks!  Super proud of myself.  Can&#039;t wait to see my results after a couple of months,  have to lose 40 lbs in total.""",9,42028,130
54784,Bupropion / naltrexone,Obesity,"""I am updating my previous two posts from 1/19/17 and 2/16/17. I have quit taking Contrave. I developed a very high pitched ringing in my ears. It sounded like millions of crickets. I don&#039;t know if this was a coincidence but I&#039;ve been off the medication for a week now and the noise has stopped. I tapered all the way up to 4 pills and then tapered all the way back down to none. I did not lose any weight. When I became hungry I became voraciously hungry and it was hard to get satisfied. It did stop cravings but did NOT curb hunger, I repeat DID NOT CURB HUNGER. Contrave is also very expensive and wasn&#039;t covered by my insurance. It cost me $93/mo. I see the doc on 3/8/17 and will try another avenue to get this weight off.""",2,42800,22
39432,Contrave,Weight Loss,"""I started Contrave on September 17 and as of this morning, I&#039;m down 15 lbs. I also joined Weight Watchers on line to keep track of my calories and exercise. The only side effects I have is dry mouth, which just requires me to drink more water which is a good thing, and some constipation, but I just increased my fiber, water intake and used a stool softener and was back to normal within 4 days. My doctor wanted to put me on Lipitor because of my high cholesterol. I asked her to let me try to lose weight first. So, to me the $90 is worth it so that I can avoid any type of prescriptions.""",10,42664,22
138852,Phentermine,Weight Loss,"""When I first started taking this medication, I lost 13lbs in the first month! I was very surprised at the results, as was my doctor, and I had little side effects. I did not do anything other than work at my job place, no extra exercise.  After that month, I stopped the medication. Now I am 25lbs bigger than I was before I lost the 13lbs. I am back to taking it, but am not doing as good as I had before. It may be because, my husband and I miscarried our 1st child in the 7th week of pregnancy.  This may have changed the way my body reacts to things. Although it was a hard time, I didn&#039;t overeat after that. I ate better to get healthier if I become pregnant again, so the gain in weight was not from overeating. I hope to see better results soon.""",9,40428,2
169431,Diethylpropion,Obesity,"""I have been on 75mg dose for 6 weeks now. I wanted to lose at least 28lbs overall and in 6 weeks I have lost 14lbs. I have had no side effects at all and would recommend them. I&#039;ve bought all sorts in the past few years. Cost me a small fortune and nothing worked so these have been a blessing. I am much happier within myself and the weight loss is definitely noticeable.""",10,39968,17
54630,Bupropion / naltrexone,Obesity,"""Update: Remember, I started on April 9th at 221.6lbs, today I am 207.4lbs. This product is working for me. I forgot to add in my first post that I get the sweating side affect. With any kind of physical exertion I begin to sweat a lot. I have read on other side affect sites that people experience this, I am on other medications that cause this too, but the Contrave exacerbates it. This is my main complaint about the drug and would be the only reason for myself to discontinue. However, it is working so well that I am willing to deal with it to reach my goal. So, if I need to go somewhere or be around people I just make sure I haven&#039;t been doing things around the house or get too stressed out to activate that sweating side affect.""",9,42868,19
77090,Lorcaserin,Obesity,"""I took the 15 day free trial offer and lost 11 pounds in two weeks. I only took 1 pill a day, 10 mg instead of two pills a day.""",10,42023,78
162536,Meridia,Obesity,"""Meridia was awesome for appetite control. It virtually took away my hunger. I could even walk by See&#039;s Candies with not even the slightest bit of interest! But, after 3-4 weeks, Meridia caused me to have severe migraines. I had to stop taking it. I&#039;m sad. It&#039;s the only thing that has helped me eat less.""",7,40075,10
82163,Liraglutide,Obesity,"""Started Saxenda on Feb 1, 2016.  Minimal side effects, no issues with constipation.  Only able to tolerate small portions and must eat every 3-4 hours during the day, if I don&#039;t eat I get nauseous. Worst time for me use to be around dinner time when I could not stop snacking, now those cravings are gone YAH!  10 lbs lost in 4 weeks, just what I wanted slow and steady.  Insurance does cover, so will be continuing until goal weight of 150.""",9,42428,36
138931,Phentermine,Weight Loss,"""I&#039;ve been taking Phentermine since Aug 09, for about 3 months now and I&#039;ve lost 30 lbs. It&#039;s helped me lose about 10lbs a month. First two months I didn&#039;t exercise with it. This month it has been the first time I exercised with it and it even helps more. Extra lbs come off with exercise, but just taking the pill alone does fine. When I do feel hungry and I start eating I don&#039;t eat as much as I think I&#039;m going to. Normally it&#039;s a few bites and I&#039;m already full. It also gives me a lot of energy, so not only does this drug help me lose weight but it also helps with my procrastination on everything.""",9,40137,9
52046,Adipex-P,Weight Loss,"""I started Adipex on Aug 18th 2014. I am very happy with the results.  At my last weigh in on October 6th I am down 39 pounds &amp; I pray this continues to work!""",10,41923,207
39850,Contrave,Obesity,"""I am on day 15 of taking Contrave. I took one pill/day for the first 10 days &amp; have been on 2/day for these last 5. Days 1-6: gnawing headache at least once/day; insatiable thirst; significant constipation. During that time, I had decreased appetite, but I think that may have been due to the constipation-there is just nowhere for the food to go! After &quot;clearing&quot; things out with miralax I have a more normal, healthy appetite. No urge to binge and know when to stop. When I started 2 pills per day, I was again very thirsty, which is better in the last day or so. No headache with the increased dose. Down 2.4lbs, but I haven&#039;t exercised at all, so &quot;only&quot; 2.4lbs in 15days is perfectly fine with me. I look forward to seeing the long-term results.""",8,42272,5
39807,Contrave,Obesity,"""I have recently begun taking Contrave.  I am looking to loose 10 to 15 pounds.  It&#039;s not much to loose but to maintain it is the problem.  I&#039;ve probably lost the same 10 lbs, over and over again.  My Dr. said that&#039;s the beauty of contrave, it helps in maintenance.  Day 3 into the program (1pill in the AM) I have begun to notice a decrease in the desire to eat. I tend to eat when I&#039;m bored and that&#039;s my issue.  I have none of the side effects which so many mention. I will stick to my daily exercise, lots of water and healthy eating and hopefully begin seeing more positive results by the end of the week.""",5,42305,10
128737,Phentermine,Weight Loss,"""Love it! I used to weight 186 and after taking them for a month I dropped to 171 . I&#039;ve kept my weight ever since.""",10,42089,58
29234,Topiramate,Obesity,"""I am a 56 y.o. woman. I need to loose 20%bw. ( about 36lbs)
I tried Contrave with horrible side effects. Dr prescribed Topiramate because of migraines. I have been taking 25g a.m.&amp; p.m. I bike 3x and wk.   No migraines, some minor &quot;word salad&quot; steady small weight loss. 6lbs in  3-4 weeks. Decreased appetite and increase in drinking water.  It has been so easy, I&#039;m surprised when the scale is down!!  I am extremely happy so far.""",9,42555,58
76754,Lorcaserin,Weight Loss,"""Took first pill yesterday. Noticed almost immediately no appetite. Got a hummus wrap for lunch &amp; couldn&#039;t even eat half of it; I can usually eat the whole thing. Dinner I ate the other half then took 2nd pill. Now as I write this almost 14 hours later after that 2nd pill I wish I had never taken it &amp; won&#039;t take it again. Last night chills. My arm tingled all night long &amp; thought it was signaling a heart attack. That thought caused me a lot of anxiety &amp; I could not sleep well. Got up twice during the night to go to the bathroom &amp; had to hold the wall all the way there as my legs and back were in severe muscle pain. This morning had a hard time dragging myself out of bed.  Most meds seem to react fully on me.  I cannot take Belviq.""",1,42543,19
139084,Phentermine,Weight Loss,"""I have been taking adipex since january 7 and it is now march 13. I have lost 36 lbs. I exercise everyday for an hour of cardio, drink plenty of water, and watch my diet. I recommend it to anyone with a weight problem. I started at 305 and now at 269 lbs. Only side effect I feel is lots of energy and I get about 6 hours of sleep a night,which is good. It&#039;s a miracle pill with work and effort.""",10,39885,15
185385,Saxenda,Obesity,"""I&#039;ve read almost every comment on this medicine. How can anyone eat while taking this medication? The smell or even looking at food makes me want to die. I started this medication back in June 2017, I&#039;ve lost 20lbs, although I&#039;m on and off. The nausea is ridiculous. I can&#039;t even drink water when taking this medicine. I puke everything up. I can not increase my dose from 1.2mg, I tried and the nausea was intolerable. Even at 1.2mg 
I feel sick. I purchased the medicine went to see my doctor told her I paid for it and she gave me five additional pens. My goal is to get down to 150lb, I&#039;m hoping that the nausea will go away. So far it has not.""",8,42962,10
77247,Lorcaserin,Weight Loss,"""I&#039;ve been on Belviq for 7 weeks and have lost 17 lbs already! I have hypothyroidism so I have been unable to lose weight despite trying (and sticking with) pretty much every weight loss diet or supplement available. Belviq was a last resort and I am so glad I tried it. I did have some mild headaches the first few days and my brain seemed to be on overdrive. I actually had trouble sleeping initially although most reviewers say they slept better after trying Belviq.

I am also doing the Fast Diet (5:2 diet) 2 non-consecutive days of the week so I do think that helps. I had been doing the Fast Diet 4 months prior to starting Belviq, but only was losing about a 1/2 lb a week.. so the Fast Diet is not very impressive on it&#039;s own.""",10,41713,33
39453,Contrave,Obesity,"""I am 47, 5&#039;11&quot; male with a BMI of 40.  I was considering bariatric surgery but decided to try Contrave first.  My starting weight was 287.  I&#039;m now in week 3 of taking Contrave.  The first two weeks were fine, no side effects, and I noticed that my appetite was diminished.  I lost about 7 pounds.  Now, at the start of week 3, I went up to 3 pills/day, and the nausea hit big time.  I&#039;ll push through it, and try to space out taking the pills during the day.  

So the jury is still out.  Will check back in after the end of week 4.""",6,42632,37
88873,Tenuate,Obesity,"""I&#039;ve been taking Tenuate for a few days. When I take it in the morning, I start to feel sweaty and shaky about 45 minutes later, but if I eat half a bowl of cereal and put my hair in a ponytail, then I am fine. The rest of the day when I take it, it does curb my appetite, but I still get hungry and I still like the taste of my favorite foods so I&#039;ll continue to eat after I&#039;m full. I hope to see a difference soon. Maybe its due to my hypoglycemia. I get really shaky anyway if I don&#039;t eat on time.""",4,40703,10
39131,Contrave,Obesity,"""At first I was super nauseous on this medicine and would feel lightheaded. But then I realized I was taking my doses too close together. So now I take one at about seven when I wake up and then one at four when I get off work. The first one and I drink a ton of water with and I eat something with it.  After that I haven&#039;t had hardly any problems. I do found myself sweating excessively and a little hard to poop. But other than that it&#039;s amazing I do not crave alcohol or chocolate or ice cream near as much anymore. I think the side effects only last a few weeks. So if you can get through that you&#039;re golden.""",9,42882,24
173370,Alli,Obesity,"""I think most people expect changes in body too quickly. I have been on alli for three weeks I am down 4 lbs. I am eating smaller meals and in a consistent exercise plan. I never expected alli  to make me rock hard after a month. I plan to use for 2 months to help kick start my second 15 lbs.  Alli works if you follow restrictions not going to work with an extremely fat meal. This is supposed to supplement a new life style change. If I only lose 3 to 4 pounds more I will be happy. I am not expecting alli to work after 3rd month. I have 6 more pounds to lose before vacation and another 8 to 10 this year. The lesson is you still need to watch how much you eat. You also need to be active 3 to 4 days a week period.  15 lbs this year and 15 next""",8,42563,43
185448,Saxenda,Weight Loss,"""This was very effective for 4 week&#039;s then stopped working.  I only lost 6 pounds in 6 months""",4,42945,4
76978,Lorcaserin,Weight Loss,"""I have been on Belviq for one week and I have had zero side effects. I also see no changes in my appetite. As I write this I am hungry and I&#039;ve already eaten about 1900 calories today. Not sure if it takes longer then a week to take effect but time will tell. Probably going to have to try something different in a few weeks when I meet with my doctor.""",5,42123,22
